url,keywords
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/sentiment-analysis,gemini; positive; neutral; recommended; flash recommended; flash; gemini flash; audio; satisfied; classification; pro; supported models; models gemini; recommended gpt; 4o audio; audio preview; preview gemini; gemini pro; pro gemini; recommended best
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/signal-to-noise-ratio,snr; audio; indicates; noise; quality; values; db; numeric; significant; background; good; output url; url audio; audio recording; recording evaluate; reasoning brief; brief explanation; brief; evaluate output; recording
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/user-interrupting-ai,interruptions; gemini; counts; recommended; flash recommended; flash; gemini flash; audio; integer; pro; supported models; models gemini; recommended gpt; 4o audio; audio preview; preview gemini; gemini pro; pro gemini; recommended best; best performance
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/user-satisfaction,gemini; satisfied; recommended; flash recommended; flash; gemini flash; audio; score; result score; score discrete; discrete values; neutral; discrete; pro; supported models; models gemini; recommended gpt; 4o audio; audio preview; preview gemini
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/wer,errors; wer; transcription; accuracy; lower; perfect; transcript text; percentage; transcripts; output generated; reasoning brief; transcript; brief; inputs output; statistical; text output; output; 100; overall; input required
https://www.getmaxim.ai/docs/library/evaluators/sessions-in-evaluators,session; sessions; save; new session; history; evaluator; session history; saving; save button; click; dropdown; sheet; tag; complete; created; view complete; save changes; configuration; create new; new
https://www.getmaxim.ai/docs/library/evaluators/third-party-evaluators,context; evaluates; question; vertex; output; required; answer; key features; indicate better; measures; scores indicate; expected output; expected; retrieved context; indicate; evaluators; features; output retrieved; higher scores; quality
https://www.getmaxim.ai/docs/library/evaluators/variables-mapping,string; json; variable mapping; input; run; output; string retrieved; string input; string output; mapping; messages; output string; input string; version; column; access; turn; variable; data using; variables
https://www.getmaxim.ai/docs/library/overview,read; datasets; evaluators; testing; library maxim; testing workflow; workflow read; library; application; tuning; fine tuning; context; release; fine; workflow; components; allow; context sources; retrieved context; prompt tools
https://www.getmaxim.ai/docs/library/prompt-partials,partial; partials; publish; prompt; prompt partials; organize; add; create; prompt partial; prompt using; variables available; access prompt; content; add description; content text; folders; ready; easily; create prompt; descriptive
https://www.getmaxim.ai/docs/library/prompt-tools,schema; tool; based tool; add variables; variables; prompt; prompt tools; add; function; tools; based; schema based; select; variable; function schema; llm; properties; payload; tool type; prompt tool
https://www.getmaxim.ai/docs/log repositories/log-repository/create-a-new-log-repository,repository; log repository; log; optional; create repository; pricing structure; created successfully; id; custom pricing; pricing; create; folder; created; identifier workspace; structure; create new; key authentication; description; successfully; authentication
https://www.getmaxim.ai/docs/log repositories/log-repository/delete-a-log-repository,repository; log repository; log; api; api key; delete; curl; key; v1 log; repository log; fetch specific; key delete; deleted successfully; id fetch; request delete; delete url; log repositories; deleted; successfully page; repository id
https://www.getmaxim.ai/docs/log repositories/log-repository/get-log-repositories,repositories; yyyy; mm; dd; yyyy mm; mm dd; log; repository; 20; id fetch; log repositories; date; fetch; log repository; created; filter; 31; repository log; fetch specific; folder id
https://www.getmaxim.ai/docs/log repositories/log-repository/get-trace-by-id,string; 123; unknown; string tags; string type; id string; type string; duration 123; timeline; score 123; string string; provider string; string content; id; duration; role string; content string; string id; tags; model string
https://www.getmaxim.ai/docs/log repositories/log-repository/get-unique-values-for-a-tag,unique; values; tag; key; api; api key; curl; v1 log; data string; type entity; log; log repositories; string unique; successfully page; retrieved successfully; repositories; request url; curl curl; log repository; key data
https://www.getmaxim.ai/docs/log repositories/log-repository/update-log-repository,repository; log repository; log; id; pricing structure; repository log; optional; fetch specific; updated successfully; id fetch; custom pricing; repository id; updated; pricing; fetch; containing; folder; update; structure; key authentication
https://www.getmaxim.ai/docs/logging/sdk-logging/batch-push-logs,string; string tags; metadata; tags; header; api; score 123; url; repoid; comment; string metadata; logs; url string; string output; string sessionid; batch; output string; api key; sessionid string; feedback score
https://www.getmaxim.ai/docs/logging/sdk-logging/push-logs,string; header; api; entityid; repoid; data string; string sessionid; api key; sessionid string; request post; post url; string data; string tags; sessionid; action; data; header content; json header; post; key
https://www.getmaxim.ai/docs/offline-evals/concepts,ai; prompts; ai models; workflows; prompt; agents; code; models; allow; context sources; prompt comparisons; sources; performance; comparisons; http endpoints; offline evaluation; ai model; offline; runs; evaluation
https://www.getmaxim.ai/docs/offline-evals/guides/create-customer-support-agent,response; create; email; personalized; api node; customer; create prompt; node; send; help; prompt; responses; response create; generated response; generator; configure api; generating; customer support; classification; customized
https://www.getmaxim.ai/docs/offline-evals/guides/create-product-description-generator,product; generator; description; code; add; translation; node; external; create; translate; build; connect; external services; code block; step; block; prompt; code agent; let; service
https://www.getmaxim.ai/docs/offline-evals/guides/evaluating-the-quality-of-ai-hr-assistants,assistant; hr; context; ll; context source; source; tone; dataset; responses; step; evaluate; queries; using; select; prompt; ll use; evaluate performance; response; bias; generated assistant
https://www.getmaxim.ai/docs/offline-evals/guides/evaluating-the-quality-of-healthcare-assistants-using-maxim-ai,assistant; column; ai assistant; step; ai; report; body; api endpoint; human; patients; endpoint; input type; query; evaluation; dataset; api; workflow; workflows; golden; performance
https://www.getmaxim.ai/docs/offline-evals/overview,experimentation; evaluation; elements; continuous; run; end; workflows; testing; prompts; using workflows; pre release; end testing; experimentation evaluation; run multiple; run evaluations; prompts workflows; logs evaluation; ability; output data; evaluation logs
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/ci-cd-integration,github; actions; secrets; repository; workflow id; cd pipeline; ci; ci cd; cd; maxim; workflow; pipeline; setup; endpoint; workflows; agent; test; variables; maxim platform; id
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/endpoint-on-maxim,configured; workflow; workflows; workflow testing; thewith; id function; maxim platform; workflow id; workflows maxim; output context; test; test agents; ci; ci cd; testing; platform; cd; approach; agents; http
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/local-endpoint,data; expected_output; response; local; local agent; agent endpoint; context; endpoint; test_data; maxim; response text; machine learning; renewable; energy; renewable energy; input; agent; learning; requests; result
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/quickstart,maxim; maxim sdk; key; sdk; agent evaluation; ci; ci cd; api; cd; agent; api key; run; local; maxim platform; evaluation test; test; stored maxim; test run; generate new; testing
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-no-code/agent-on-maxim,code agents; code; agents; agent; code agent; configured; thewith; id function; agent testing; chain version; learn create; version id; agents maxim; prompt chain; platform; chain; local; logic; test; maxim platform
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-no-code/quickstart,code; agent; code agent; maxim; key; code agents; api; agents; api key; local; maxim platform; agent evaluation; maxim sdk; run; generate new; platform; settings; sdk; basic; create
https://www.getmaxim.ai/docs/offline-evals/via-sdk/local-agent,topic; research; result; expected_output; crew; agent; completion_tokens; prompt_tokens; task; crewai; llm; data; verbose true; energy; research_agent; import; verbose; yieldedoutput; time; input
https://www.getmaxim.ai/docs/offline-evals/via-sdk/offline-evals-via-logging,evaluators; trace; evaluations; evaluation; offline; logging; offline evaluations; tool; generation; step; span; log; retrieval; run; expected outputs; errors; expected; trace span; session; rag
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/ci-cd-integration,echo; prompt evaluation; prompt; context_to_evaluate; run; success; env; steps; test; evaluation; detailed report; run prompt; outputs; failed; actions; evaluators; report; uses; check; main
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/local-prompt,response usage; context; context evaluation; response; usage; 1000; context_to_evaluate; data; climate; climate change; completion_tokens; prompt_tokens; openai; yieldedoutput; time; total_tokens; change; expected_output; import; maxim
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/maxim-prompt,prompt; prompt version; version; version id; testing; prompts; maxim; test; variable; data; names; id; thewith; id function; structure; variable names; data structure; prompt testing; maxim prompt; prompt versions
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/prompt-management,prompt; deployment; algorithm; prompts; fallback; matching; sdk; retrieve; enforce; querying; override; version; specific; match; prompt testing; maxim sdk; variable; conditions; don; tags
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/quickstart,run; test run; test; prompt; prompt evaluation; maxim sdk; takes; key; sdk; maxim; use; used; prompt testing; ci; ci cd; specify; api; cd; api key; testing
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/customized-reports,columns; column; report; analyzing; header; want; use search; toggle; clicking; visible; filter; run; button; link; certain; share; run report; dataset; easily; table
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/dataset-evaluation,dataset; test; run; test run; split; directly; outputs; want; prompts ai; dataset split; prepare dataset; configure test; input queries; entries dataset; want use; attach evaluators; test button; want test; page click; click
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/notifications,notifications; status; channel; test run; set; trigger; run; test; click configure; select; linked; triggered; slack pagerduty; notification; section select; failed; pagerduty; configured; slack; completed
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/presets,presets; create use; panel; saving; follow steps; test configuration; configuration panel; add context; buttons; test; selecting; card; add; switch; instead; entities; use; easily; click save; evaluated
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/scheduled-runs,schedule; run; runs; select; test; granularity; anytime; test select; hour; select evaluators; pick; version; code agent; latest; code; test run; want; latest session; resume; evaluators
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/tag-reports,runs; tag; left sidebar; sidebar; left; button; tags; add tags; filter runs; doesn exist; clicking add; run; test; evaluate section; doesn; exist; run report; table; report; dropdown
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/agent-evals,conversations; endpoint; conversation; test; messages; response; history; map; field; start conversation; test endpoint; start; configure endpoint; change; testing; panel; configure; turn conversations; payload; ai
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/environments,use environments; use; key_name; environments; variables; access; variables api; want use; api requests; key_name syntax; headers parameters; requests responses; scripts; replace; http endpoint; syntax; use maxim; corner; right corner; api
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/quickstart,endpoint; variables; conversations; conversation; test; messages; configure; values; response; payload; history; using; headers; map; field; using variables; tests; http; ai; start conversation
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/scripts,variable; scripts; simulation; script; vault; javascript; value variable; request; request response; use; async; context; data; transform; current; access; requests; libraries; http; need
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/debug-errors-at-every-node,errors; code; iteration; loops; run logs; code block; block; error; exact; passed; node; step; execution; debugging; cases; button; data; sends; multiple times; view
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/deploy-prompt-chains,deploy; deployment; variables; rules; prompt; deployment variables; edit; existing deployments; custom variables; prod; deployments; variable; prompt chains; define; version; code changes; prompt chain; chains; use; chain
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/experiment-with-prompt-chains,prompt; available; block; nodes; click edit; conditional; prompt tools; output; blocks; tools; code; automatic; edit; selected; route; condition; node; input; api node; code block
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/multi-agent-system,agent; sub; user query; faq; route; user; query; final; required; create; agents; helper; based; returns; create multi; act; categories; code block; workflow automatically; final output
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/querying-prompt-chains,const; folder; maxim; querybuilder; string; prompt chain; chain; maximai; maximai maxim; maxim js; prompt; await maxim; folder id; cache; js; deploymentvar; promise; const maxim; maxim new; maxim apikey
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/test-prompt-chains,test; dataset; descriptions; product; dataset add; agent; use; test run; create; presets; create use; test select; creating dataset; configure test; use create; test configuration; measure quality; configuration; review results; ll use
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/use-api-nodes-within-chains,node; api node; api; request; scripts; editor; parameters; query parameters; request body; body; post; headers; add; http; query; configure; using variables; set api; configure http; using variable_name
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/use-loops-in-chains,node; prompt node; chain; loops; multiple times; location; times; image; flow; gets; identify; prompt; execution; use; runs; forward; return current; multiple; run logs; tool
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/folders-and-tags,prompts; folders; folder; new; creating new; drag drop; single prompts; drag; new prompt; drop; way; team; easy; organize; large; icon; organization; sidebar; adding; map
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/human-annotation,human; ratings; rating; rater; raters; human evaluators; test; report; evaluation; add; sent; annotators; email; test run; particular; run; evaluators; emails; rate; annotation
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/mcp,mcp; server; tools; client; use; add; set; add new; agentic; tool; mode; added; refer; prompts tools; prompts; maxim set; purposes; executing; test prompts; new
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-deployment,deployment; deploy; deployments; options; variables; present; rules; prompt; version; rule; deployment variables; existing deployments; selected; custom variables; use; prod; button header; variable; create multiple; define
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-evals,comparison; versions; test; prompt versions; prompt; select; entry; open prompt; select prompt; run; prompt playground; want; dataset; playground; summary; analyze; evaluation; compare; latency; open
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-optimization,optimization; prompt; optimized; run; test; accept; versions; improvements; test run; prompt versions; version; iterate; optimize; new prompt; results; metrics; performance; prompt version; evaluators; ll
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-partials,partial; partials; version; specific version; variables; preview; content; test; prompt; values; list; used; prompt partial; variable values; add variable; add prompt; test configuration; typing; select prompt; author
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-playground,prompt; prompts; comparison; models; model; using; prompt comparison; learn; publish version; different; experiment; add; publish; save; parameters; tool; button; context; save session; playground
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-sessions,session; accept; changes; incoming; sessions; bulk; button; resolve; latest session; section; unchanged; tools; items; prompt; ll; different; current; latest; attachments; click
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-versions,versions; version; changes; prompt versions; compare; publish; prompt; comparison; publish version; view; button; published; list; header; team; members; easy; select; clicking; using
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/quickstart,test; test cases; publish; ll; prompt; cases; quality; configure; evaluators; ll comprehensive; creating new; results test; prompt performance; complete ll; test results; toxicity; vs; publish version; comprehensive report; evaluator feedback
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/retrieval,context; source; context source; retrieval; retrieved; retrieved context; chunks; prompt; dynamic; test; playground; given; follow steps; context variable; select; variable; inputs; scale; evaluate; fetch
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/tool-calls,tool; tools; accuracy; test; prompt; tool accuracy; assistant; expected tool; dataset; attach; test different; attach tools; select; tool calls; tools prompt; manually; check; new tool; prompt testing; expected
https://www.getmaxim.ai/docs/online-evals/overview,level; level evaluate; quality; assess; evaluate; trace; evaluation; online evaluation; online; node; individual; span; turn; session; multi; different; multi level; conversation quality; span level; evaluate specific
https://www.getmaxim.ai/docs/online-evals/set-up-alerts-and-notifications,alert; alerts; notification; notification channels; channels; select; set notification; alert click; metrics; quality; monitor; notification channel; set; click; channel; channels section; create alert; notifications; alerts tab; integration
https://www.getmaxim.ai/docs/online-evals/via-sdk/node-level-evaluation,evaluate; generation; evaluators; with_variables; clarity; evaluation; evaluator; return; context; content; str; completeness; variables; with_evaluators; baseevaluator; logger; output; def; component; import
https://www.getmaxim.ai/docs/online-evals/via-ui/set-up-auto-evaluation-on-logs,evaluation; level; trace; logs; evaluate; evaluators; level evaluation; filter; individual; shows; evaluator; session; configuration; auto; specific; trace level; evaluations; span level; specific components; need
https://www.getmaxim.ai/docs/online-evals/via-ui/set-up-human-annotation-on-logs,annotation; human; logs; raters; rewritten; external; evaluators; annotations; evaluation; human evaluation; annotate; comments; rewritten outputs; logs table; scores; table; click; trace; email; human evaluators
https://www.getmaxim.ai/docs/prompt tools/prompt-tool/create-prompt-tool,prompt tool; tool; prompt; id prompt; located; tool api; description prompt; tool type; tool prompt; created successfully; folder id; new prompt; schema; api; folder; created; identifier workspace; authentication unique; create new; key authentication
https://www.getmaxim.ai/docs/prompt tools/prompt-tool/delete-prompt-tool,prompt tool; prompt; tool; api; api key; delete; curl; key; unique identifier; unique; identifier; tool api; tool prompt; key delete; deleted successfully; identifier prompt; request delete; delete url; deleted; successfully page
https://www.getmaxim.ai/docs/prompt tools/prompt-tool/get-prompt-tools,string; prompt; prompt tools; prompt tool; pagination; cursor; tools; api; api key; curl; key; unique identifier; unique; identifier; accountid; accountid string; workspace; tool; string createdat; string workspaceid
https://www.getmaxim.ai/docs/prompt tools/prompt-tool/update-prompt-tool,prompt tool; tool; prompt; unique identifier; id new; unique; identifier; update existing; workspace; tool api; description prompt; updated successfully; tool prompt; folder id; identifier prompt; id; workspace id; updated; workspace unique; folder
https://www.getmaxim.ai/docs/prompts/prompt-config/get-prompt-config,prompt configuration; string; api; api key; curl; config; key; string promptid; configuration; string updatedat; v1 prompts; string config; promptid; promptid string; successfully child; prompt; createdat; updatedat; createdat string; updatedat string
https://www.getmaxim.ai/docs/prompts/prompt-config/update-prompt-config,string; header; api; api key; string value; v1 prompts; operator; data id; request url; header content; json header; key; type application; application json; content type; unknown; key data; curl request; ai v1; api getmaxim
https://www.getmaxim.ai/docs/prompts/prompt-deployment/deploy-prompt-version,string; header; api; versionid; versionid string; api key; string workspaceid; v1 prompts; operator; promptid; promptid string; request post; post url; workspaceid; workspaceid string; value string; deploy; header content; json header; post
https://www.getmaxim.ai/docs/prompts/prompt-version/create-a-prompt-version,version; prompt; prompt version; model; openai azure; xai; array messages; anthropic google; tools prompt; huggingface; model openai; model provider; vertex; created successfully; mistral; groq; azure; create prompt; anthropic; model parameters
https://www.getmaxim.ai/docs/prompts/prompt-version/get-prompt-versions,string; 123; id string; id; api; currenttype; originaltype; prompttools; presence_penalty; frequency_penalty; versions header; 123 description; config tags; tags model; author id; email string; image string; modelid string; 123 payload; payload role
https://www.getmaxim.ai/docs/prompts/prompt-version/get-prompt-versions-v2,string; 123; id string; id; string string; api; currenttype; originaltype; prompttools; presence_penalty; frequency_penalty; versions header; 123 description; config tags; tags model; author id; email string; image string; modelid string; 123 payload
https://www.getmaxim.ai/docs/prompts/prompt-version/run-prompt-version,version; unique identifier; unique; identifier; model; prompt; specific version; openai azure; xai; array messages; prompt api; anthropic google; huggingface; model openai; version prompt; vertex; executed; mistral; identifier prompt; groq
https://www.getmaxim.ai/docs/prompts/prompt/create-prompt,string; folderid string; description; folderid; description string; prompt; string description; workspaceid; workspaceid string; api; api key; string string; curl; data; header; key; unique identifier; unique; identifier; accountid
https://www.getmaxim.ai/docs/prompts/prompt/delete-prompt,api; api key; delete; prompt; curl; key; unique identifier; unique; identifier; prompt api; v1 prompts; key delete; deleted successfully; identifier prompt; request delete; delete url; deleted; successfully page; prompt prompt; workspace unique
https://www.getmaxim.ai/docs/prompts/prompt/get-prompts,unique identifier; unique; identifier; prompt; 100; deployment; matching prompt; prompts; workspace; strategy; identifier folder; workspace api; prompt versions; identifier prompt; max 100; 100 100; return max; retrieved successfully; prompt prompt; cursor
https://www.getmaxim.ai/docs/prompts/prompt/update-prompt,string; workspaceid; workspaceid string; prompt; accountid; accountid string; deletedat string; id string; string workspaceid; deletedat; string deletedat; folderid string; string updatedat; description; folderid; description string; createdat; updatedat; createdat string; updatedat string
https://www.getmaxim.ai/docs/public-apis/overview,maxim api; endpoints use; key page; applications maxim; comprehensive information; maxim; provides comprehensive; apis; integrate maxim; api; endpoints; integrate; capabilities; guide; documentation; comprehensive; available; applications; provides; information
https://www.getmaxim.ai/docs/release-notes/Aug 2025/custom-metric-support,matter; metric; metrics; traces generations; custom; push; flexibility; giving; visibility; generations retrievals; providing; retrievals; logged; built; generations; dashboards; default; alerts; ve; track
https://www.getmaxim.ai/docs/release-notes/Aug 2025/flexi-evals,evaluations; trace session; fields; input output; session; trace; actionable; output retrieval; actionable insights; parameters; evaluator; areas; like input; llm interactions; extract; focus specific; predefined; output field; eliminate; noise
https://www.getmaxim.ai/docs/release-notes/Aug 2025/google-cloud-marketplace,customers; google cloud; cloud; google; maxim; self; available; especially; gcp; centralized; deployments; billing; makes; vpc; access maxim; hosted; speed; evaluation observability; infrastructure; easier
https://www.getmaxim.ai/docs/release-notes/Aug 2025/new-providers-open-router-cerebras,models; popular; open source; hosted; flexibility; low; wide; gives; enables; maxim supports; scale; providers; large; source; range; connect; running; supports; latency; open
https://www.getmaxim.ai/docs/release-notes/Aug 2025/openai-gpt-5,openai azure; gpt; openai; azure; provider; start using; dialogue; experimentation evaluation; available maxim; offering; enhanced; model openai; openai gpt; model; experimentation; settings models; multimodal; evaluation workflows; maxim use; latest
https://www.getmaxim.ai/docs/release-notes/Aug 2025/saml-based-sso,sso; google; okta; google workspace; www; www getmaxim; sso google; docs; setup; getmaxim; getmaxim ai; https; settings; workspace; saml; identity; idp; saml based; based single; identity provider
https://www.getmaxim.ai/docs/release-notes/Aug 2025/workspace-duplication,duplicated; workspace; agents; access; duplicate; evaluation runs; assets; datasets prompt; prompts agents; workspaces; maxim workspace; highlights; agents http; flexibility; decide; gives; easier; new; code agents; voice agents
https://www.getmaxim.ai/docs/release-notes/July 2025/ai-simulations-prompt-playground,mcp; simulate multi; bring; automate; turn interactions; scale; easily; simulations; follow; simulate; scenario; assess; scenarios; integrate; connect; rag; multi turn; turn; interactions; workflows
https://www.getmaxim.ai/docs/release-notes/July 2025/datasets-file-attachments,audio; file; wav; use evaluation; directly maxim; pdf; variety; flexibility; gives; high quality; experiment; multimodal; evaluation workflows; datasets maxim; image; maxim use; images; use; files; document
https://www.getmaxim.ai/docs/release-notes/July 2025/grok-4-model,xai; start using; provider; start; models; window; experimentation evaluation; available maxim; math; maxim settings; experimentation; settings models; evaluation workflows; using; powerful; latest; advanced; capabilities; level; token
https://www.getmaxim.ai/docs/release-notes/July 2025/human-annotation-revamp,human; annotations; table; directly; logs table; evaluators; logs; annotate; human evaluator; evaluation logs; response quality; trace session; annotation; human evaluators; human evaluation; experience; separate; adding; ve; individual
https://www.getmaxim.ai/docs/release-notes/July 2025/unlimited-log-size,large; logs; size; just; version; timeline; view; sdk; fast; good; log; partial; detects; remains; display; storage; detection; auto; seamlessly; click view
https://www.getmaxim.ai/docs/release-notes/Oct 2025/flexible-evaluators,parameters; evaluators; agent; like input; mapped; agent testing; reusable; predefined; eliminate; prompt code; output context; highly; noise; test dataset; makes; configurable; fully; decide; parameters like; extended
https://www.getmaxim.ai/docs/release-notes/Oct 2025/litellm-support,2025; litellm; support; home; book demo; flexible; book; blog; cookbooks; entities; search; test run; demo; evaluators; logs; needing; rbac; graphs; data generation; separately
https://www.getmaxim.ai/docs/release-notes/Oct 2025/retroactive-evals,evals; track; logs; filter logs; timeframe; traces sessions; extended; driven; run; improvements; selecting; failure; agent performance; key metrics; simply; clear; analysis; adding; sessions; scenarios
https://www.getmaxim.ai/docs/release-notes/Oct 2025/synthetic-data-generation,synthetic; synthetic data; generate; prompts; simulation; data; quality; generation; datasets; guide generation; turn workflows; evaluate single; simplify; synthetic datasets; use create; grounded; prompts agents; add file; personas; scratch
https://www.getmaxim.ai/docs/release-notes/Oct 2025/workspace-rbac,access; roles; control; users; workspace; control access; access workspaces; custom roles; specific workspace; read access; granular; rbac; enhanced; workspaces; precise; giving; gives; permissions; assign; secure
https://www.getmaxim.ai/docs/release-notes/Sep 2025/audit-logs,logs; audit logs; audit; export; resource; action; changes; platform; export logs; agent run; filter logs; activity; compliance; giving; visibility; executed; ve added; voice agents; logs maxim; quickly
https://www.getmaxim.ai/docs/release-notes/Sep 2025/enhanced-graphs-and-search,ve; graphs; ve added; easier; added; metrics; navigate logs; logs; create complex; matter; enhanced; timeframe; specific logs; visualizations; drill; precise; traces sessions; makes; log; specific
https://www.getmaxim.ai/docs/release-notes/Sep 2025/environment-management,auth; directly maxim; staging production; stage; configurable; environment specific; seamless; urls; variables define; staging; switch; environments; core; development; simulations; making; headers; base; manage; setup
https://www.getmaxim.ai/docs/release-notes/Sep 2025/evaluator-session-history,updates; evals; session; session history; code; evaluator; prompts code; judge; llm judge; pass criteria; giving; code agents; code changes; change; captures; statistical; building; programmatic; greater; history
https://www.getmaxim.ai/docs/release-notes/Sep 2025/openai-responses-api,responses api; features like; workflows maxim; web search; experiments; seamlessly; interact; code agent; continue; chat completions; creation; evals; web; standard; completions; simulations; api; features; users; chat
https://www.getmaxim.ai/docs/release-notes/Sep 2025/voice-agent-simulation,voice; manual; voice agents; evals; agents; interactions; teams; testing; performance; interruptions; actionable; actionable insights; agent; improved; automated simulations; simulation agent; coverage; phone; phone number; ratio
https://www.getmaxim.ai/docs/sdk/overview,using maxim; maxim; management using; sdk; developers; maxim sdk; using; workflows; management; ai; teams; observe; workflows workflows; workflows maxim; deterministic; streamline; suite; initializing; run tests; realtime
https://www.getmaxim.ai/docs/sdk/python/integrations/agno/agno,agno; agent; maxim; traces; multi agent; called; common; api key; running; set; repository; ensure; multi; key; maxim api; usage; api; double check; application; requirements txt
https://www.getmaxim.ai/docs/sdk/python/integrations/anthropic/anthropic,messages; response_text; messages messages; trace_id; content; response2; response_text2; id trace_id; model claude; sonnet; claude sonnet; text print; continue conversation; role; extra_headers; extra_headers maxim; response; append; claude; create model
https://www.getmaxim.ai/docs/sdk/python/integrations/crewai/crewai,crewai; agent; maxim; prompt; crewai application; playground; instrument_crewai; prompts; agents; observability; analytics; prompt playground; experiment; prompt management; traces; provides comprehensive; easily; evals; organize; called
https://www.getmaxim.ai/docs/sdk/python/integrations/elevenlabs/stt-tts,elevenlabs; logger; import; trace; request_options; instrument_elevenlabs; client; maxim logger; maxim; speech; text; audio_file; transcript; audio; trace id; elevenlabs_api_key; elevenlabs client; convert; id trace_id; id
https://www.getmaxim.ai/docs/sdk/python/integrations/fireworks/fireworks,function; tools function; tools; city; respond; general; parameters; function function; san; francisco; san francisco; description; schema; knowledge; messages; retrieve; necessary; print; required; role
https://www.getmaxim.ai/docs/sdk/python/integrations/gemini/gemini,trace_id; python programming; programming; assistant; python; contents; response2; response_text2; text print; generate_content; conversation; flash; gemini flash; gemini; print; temperature; client; config; end; trace
https://www.getmaxim.ai/docs/sdk/python/integrations/google-adk/google-adk,agent; print; root_agent; import; callbacks; maxim; instrumentation; maxim instrumentation; google; generation; trace; self; total_tokens; py; add_metric; os; metrics; callback; debug; maxim_logger
https://www.getmaxim.ai/docs/sdk/python/integrations/groq/groq,groq; streaming; calls; async; tokens; client; maxim; api calls; automatically; async operations; logged maxim; logger; make; api; maxim use; logged; costs; instrumentation; capture; real time
https://www.getmaxim.ai/docs/sdk/python/integrations/langchain/langchain,chains; llm; llm interactions; language models; usage costs; track llm; latency token; visualize; assess quality; langchain; measure; costs; flow; language; assess; analyze; debug; token usage; token; track
https://www.getmaxim.ai/docs/sdk/python/integrations/langgraph/langgraph-with-decorator,tavily_api_key; tavily; openai_api_key; maxim_log_repo_id; maxim_api_key; openai; plus; maxim_api_key maxim_log_repo_id; maxim log; keys openai; maxim; langgraph; packages; repository id; prerequisites python; using maxim; just; showing; langchain; maxim observability
https://www.getmaxim.ai/docs/sdk/python/integrations/langgraph/langgraph-without-decorator,copy ask; model_name; ask ai; ask; import; copy; messages; agent; node; resp; tools; return; define; ai; model; str; called; workflow; state; config
